make,model,sellingprice,price_category
Chrysler,200,11700,Affordable
Chrysler,200,14900,Affordable
Chrysler,200,17900,Affordable
Chrysler,200,13700,Affordable
Chrysler,200,14600,Affordable
Chrysler,200,8200,Affordable
Chrysler,200,14000,Affordable
Chrysler,200,15900,Affordable
Chrysler,"Town and Country",21900,Affordable
Chrysler,200,15900,Affordable
Chrysler,200,22900,Affordable
Chrysler,"Town and Country",22200,Affordable
Chrysler,200,19200,Affordable
Chrysler,200,10000,Affordable
Chrysler,200,15000,Affordable
Chrysler,200,16500,Affordable
Chrysler,200,16400,Affordable
Chrysler,"Town and Country",23400,Affordable
Chrysler,200,14700,Affordable
Chrysler,200,21000,Affordable
Chrysler,200,22300,Affordable
Chrysler,200,22200,Affordable
Chrysler,200,15500,Affordable
Chrysler,"Town and Country",23000,Affordable
Chrysler,"Town and Country",23000,Affordable
Chrysler,"Town and Country",22000,Affordable
Chrysler,200,19900,Affordable
Chrysler,"Town and Country",23200,Affordable
Chrysler,200,15600,Affordable
Chrysler,"Town and Country",22500,Affordable
Chrysler,"Town and Country",23100,Affordable
Chrysler,200,14800,Affordable
Chrysler,200,15200,Affordable
Chrysler,"Town and Country",23600,Affordable
Chrysler,"Town and Country",22700,Affordable
Chrysler,"Town and Country",24250,Affordable
Chrysler,"Town and Country",23500,Affordable
Chrysler,"Town and Country",13500,Affordable
Chrysler,"Town and Country",19500,Affordable
Chrysler,200,21250,Affordable
Chrysler,200,16200,Affordable
Chrysler,"Town and Country",23400,Affordable
Chrysler,200,15500,Affordable
Chrysler,200,20250,Affordable
Chrysler,200,16400,Affordable
Chrysler,200,17300,Affordable
Chrysler,200,17500,Affordable
Chrysler,"Town and Country",21800,Affordable
Chrysler,200,21500,Affordable
Chrysler,200,23000,Affordable
Chrysler,200,16300,Affordable
Chrysler,200,16900,Affordable
Chrysler,200,22000,Affordable
Chrysler,"Town and Country",20200,Affordable
Chrysler,200,20800,Affordable
Chrysler,200,23000,Affordable
Chrysler,"Town and Country",22600,Affordable
Chrysler,200,16900,Affordable
Chrysler,"Town and Country",17200,Affordable
Chrysler,200,16000,Affordable
Chrysler,"Town and Country",23000,Affordable
Chrysler,200,14700,Affordable
Chrysler,200,11800,Affordable
Chrysler,200,13500,Affordable
Chrysler,200,14100,Affordable
Chrysler,200,18000,Affordable
Chrysler,"Town and Country",22900,Affordable
Chrysler,"Town and Country",22700,Affordable
Chrysler,"Town and Country",22400,Affordable
Chrysler,"Town and Country",23000,Affordable
Chrysler,"Town and Country",23100,Affordable
Chrysler,200,21400,Affordable
Chrysler,200,6800,Affordable
Chrysler,200,16100,Affordable
Chrysler,200,17600,Affordable
Chrysler,"Town and Country",20000,Affordable
Chrysler,200,14300,Affordable
Chrysler,200,15300,Affordable
Chrysler,"Town and Country",23600,Affordable
Chrysler,200,15700,Affordable
Chrysler,200,15700,Affordable
Chrysler,200,16200,Affordable
Chrysler,200,12000,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,19000,Affordable
Chrysler,200,6400,Affordable
Chrysler,200,16000,Affordable
Chrysler,200,13900,Affordable
Chrysler,200,14600,Affordable
Chrysler,200,20000,Affordable
Chrysler,200,16500,Affordable
Chrysler,200,17200,Affordable
Chrysler,200,21000,Affordable
Chrysler,200,7700,Affordable
Chrysler,200,16200,Affordable
Chrysler,200,10700,Affordable
Chrysler,200,9700,Affordable
Chrysler,200,10400,Affordable
Chrysler,200,9100,Affordable
Chrysler,200,21000,Affordable
Chrysler,200,25400,Affordable
Chrysler,200,23400,Affordable
Chrysler,200,21250,Affordable
Chrysler,200,17500,Affordable
Chrysler,200,17500,Affordable
Chrysler,200,21500,Affordable
Chrysler,200,16400,Affordable
Chrysler,200,21250,Affordable
Chrysler,"Town and Country",17000,Affordable
Chrysler,200,11100,Affordable
Chrysler,200,7700,Affordable
Chrysler,200,16500,Affordable
Chrysler,200,15500,Affordable
Chrysler,200,8300,Affordable
Chrysler,200,22200,Affordable
Chrysler,200,21200,Affordable
Chrysler,200,15000,Affordable
Chrysler,200,8300,Affordable
Chrysler,200,22600,Affordable
Chrysler,200,14800,Affordable
Chrysler,200,14500,Affordable
Chrysler,200,8200,Affordable
Chrysler,200,16500,Affordable
Chrysler,200,15500,Affordable
Chrysler,200,21600,Affordable
Chrysler,200,11750,Affordable
Chrysler,200,21500,Affordable
Chrysler,200,16600,Affordable
Chrysler,200,15800,Affordable
Chrysler,200,17700,Affordable
Chrysler,200,23000,Affordable
Chrysler,200,16300,Affordable
Chrysler,"Town and Country",23500,Affordable
Chrysler,200,22200,Affordable
Chrysler,200,13200,Affordable
Chrysler,"Town and Country",14750,Affordable
Chrysler,"Town and Country",23800,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,10700,Affordable
Chrysler,200,11400,Affordable
Chrysler,200,17200,Affordable
Chrysler,200,11900,Affordable
Chrysler,200,15000,Affordable
Chrysler,200,11800,Affordable
Chrysler,200,17500,Affordable
Chrysler,200,15000,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,16600,Affordable
Chrysler,200,12800,Affordable
Chrysler,200,15700,Affordable
Chrysler,200,11600,Affordable
Chrysler,200,17200,Affordable
Chrysler,"Town and Country",18800,Affordable
Chrysler,200,16200,Affordable
Chrysler,200,12800,Affordable
Chrysler,200,10400,Affordable
Chrysler,200,16700,Affordable
Chrysler,200,21500,Affordable
Chrysler,"Town and Country",15300,Affordable
Chrysler,200,20250,Affordable
Chrysler,200,19200,Affordable
Chrysler,200,16400,Affordable
Chrysler,200,9900,Affordable
Chrysler,200,16400,Affordable
Chrysler,200,15300,Affordable
Chrysler,200,16800,Affordable
Chrysler,200,14300,Affordable
Chrysler,200,8300,Affordable
Chrysler,200,11000,Affordable
Chrysler,200,12000,Affordable
Chrysler,200,7250,Affordable
Chrysler,200,24200,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,17100,Affordable
Chrysler,200,17600,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,15600,Affordable
Chrysler,200,14800,Affordable
Chrysler,200,10750,Affordable
Chrysler,200,22800,Affordable
Chrysler,200,16100,Affordable
Chrysler,200,14700,Affordable
Chrysler,200,16500,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,15800,Affordable
Chrysler,200,9900,Affordable
Chrysler,200,16400,Affordable
Chrysler,200,15400,Affordable
Chrysler,200,16800,Affordable
Chrysler,200,19900,Affordable
Chrysler,200,25000,Affordable
Chrysler,200,9000,Affordable
Chrysler,200,15900,Affordable
Chrysler,200,17500,Affordable
Chrysler,200,12500,Affordable
Chrysler,200,16900,Affordable
Chrysler,200,14500,Affordable
Chrysler,200,18700,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,15900,Affordable
Chrysler,200,16400,Affordable
Chrysler,200,13300,Affordable
Chrysler,200,23000,Affordable
Chrysler,200,18900,Affordable
Chrysler,200,19400,Affordable
Chrysler,200,8700,Affordable
Chrysler,200,20100,Affordable
Chrysler,200,17200,Affordable
Chrysler,200,16000,Affordable
Chrysler,200,16900,Affordable
Chrysler,200,15200,Affordable
Chrysler,"Town and Country",17500,Affordable
Chrysler,200,21000,Affordable
Chrysler,"Town and Country",15800,Affordable
Chrysler,200,18600,Affordable
Chrysler,200,14600,Affordable
Chrysler,200,15200,Affordable
Chrysler,200,16800,Affordable
Chrysler,200,16300,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,21300,Affordable
Chrysler,200,16300,Affordable
Chrysler,200,13200,Affordable
Chrysler,200,15700,Affordable
Chrysler,200,16300,Affordable
Chrysler,"Town and Country",10700,Affordable
Chrysler,200,17200,Affordable
Chrysler,200,19100,Affordable
Chrysler,200,15900,Affordable
Chrysler,200,16000,Affordable
Chrysler,200,16000,Affordable
Chrysler,200,14650,Affordable
Chrysler,200,16400,Affordable
Chrysler,200,16000,Affordable
Chrysler,200,15900,Affordable
Chrysler,200,11100,Affordable
Chrysler,200,12500,Affordable
Chrysler,200,16100,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,15500,Affordable
Chrysler,200,14400,Affordable
Chrysler,200,16500,Affordable
Chrysler,200,14700,Affordable
Chrysler,200,16800,Affordable
Chrysler,200,18000,Affordable
Chrysler,200,17300,Affordable
Chrysler,200,18700,Affordable
Chrysler,200,16300,Affordable
Chrysler,200,17200,Affordable
Chrysler,200,15400,Affordable
Chrysler,200,16000,Affordable
Chrysler,200,16200,Affordable
Chrysler,200,16500,Affordable
Chrysler,200,17100,Affordable
Chrysler,200,16600,Affordable
Chrysler,"Town and Country",19400,Affordable
Chrysler,200,16200,Affordable
Chrysler,200,17200,Affordable
Chrysler,200,9600,Affordable
Chrysler,"Town and Country",23800,Affordable
Chrysler,200,16300,Affordable
Chrysler,200,6600,Affordable
Chrysler,200,17500,Affordable
Chrysler,200,11000,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,8000,Affordable
Chrysler,200,19800,Affordable
Chrysler,200,21500,Affordable
Chrysler,200,15200,Affordable
Chrysler,200,16800,Affordable
Chrysler,200,17200,Affordable
Chrysler,200,9300,Affordable
Chrysler,200,19800,Affordable
Chrysler,200,22100,Affordable
Chrysler,200,26400,Affordable
Chrysler,200,21400,Affordable
Chrysler,200,14800,Affordable
Chrysler,200,19200,Affordable
Chrysler,200,16100,Affordable
Chrysler,200,12200,Affordable
Chrysler,200,41000,Average
Chrysler,"Town and Country",21200,Affordable
Chrysler,200,13200,Affordable
Chrysler,200,5200,Affordable
Chrysler,200,15300,Affordable
Chrysler,200,9300,Affordable
Chrysler,200,15800,Affordable
Chrysler,200,17500,Affordable
Chrysler,200,13700,Affordable
Chrysler,200,15300,Affordable
Chrysler,200,16400,Affordable
Chrysler,200,16000,Affordable
Chrysler,200,20700,Affordable
Chrysler,200,17000,Affordable
Chrysler,200,9900,Affordable
Chrysler,200,6400,Affordable
Chrysler,200,20000,Affordable
Chrysler,200,9200,Affordable
Chrysler,200,10600,Affordable
Chrysler,200,10300,Affordable
Chrysler,200,21100,Affordable
Chrysler,200,22000,Affordable
Chrysler,200,18100,Affordable
Chrysler,200,21800,Affordable
Chrysler,200,15000,Affordable
Chrysler,"Town and Country",23500,Affordable
Chrysler,200,15100,Affordable
Chrysler,"Town and Country",21000,Affordable
Chrysler,200,16900,Affordable
Chrysler,200,16900,Affordable
Chrysler,200,17500,Affordable
Chrysler,200,15300,Affordable
Chrysler,"Town and Country",24200,Affordable
Chrysler,200,8300,Affordable
Dodge,Charger,25400,Affordable
Dodge,Charger,26000,Affordable
Dodge,Dart,11500,Affordable
Dodge,"Grand Caravan",23500,Affordable
Dodge,Dart,12400,Affordable
Dodge,Journey,19600,Affordable
Dodge,Charger,26600,Affordable
Dodge,Charger,26500,Affordable
Dodge,Charger,26300,Affordable
Dodge,Charger,26300,Affordable
Dodge,Dart,15800,Affordable
Dodge,Journey,18300,Affordable
Dodge,Dart,13400,Affordable
Dodge,Dart,14200,Affordable
Dodge,Dart,14400,Affordable
Dodge,"Grand Caravan",19400,Affordable
Dodge,"Grand Caravan",18800,Affordable
Dodge,Challenger,26600,Affordable
Dodge,Dart,14000,Affordable
Dodge,Dart,14000,Affordable
Dodge,Charger,12750,Affordable
Dodge,Dart,14000,Affordable
Dodge,Challenger,19000,Affordable
Dodge,Dart,6000,Affordable
Dodge,"Grand Caravan",18000,Affordable
Dodge,"Grand Caravan",19600,Affordable
Dodge,Dart,13700,Affordable
Dodge,Dart,10600,Affordable
Dodge,Challenger,24250,Affordable
Dodge,Dart,16600,Affordable
Dodge,"Grand Caravan",19800,Affordable
Dodge,Journey,17900,Affordable
Dodge,"Grand Caravan",19200,Affordable
Dodge,"Grand Caravan",15500,Affordable
Dodge,Dart,9300,Affordable
Dodge,Challenger,23500,Affordable
Dodge,Dart,12100,Affordable
Dodge,Journey,20600,Affordable
Dodge,Dart,15000,Affordable
Dodge,Challenger,23600,Affordable
Dodge,"Grand Caravan",14400,Affordable
Dodge,"Grand Caravan",18200,Affordable
Dodge,Journey,20600,Affordable
Dodge,Dart,10200,Affordable
Dodge,Dart,13600,Affordable
Dodge,Dart,9700,Affordable
Dodge,Dart,9800,Affordable
Dodge,"Grand Caravan",13300,Affordable
Dodge,"Grand Caravan",21800,Affordable
Dodge,"Grand Caravan",23000,Affordable
Dodge,"Grand Caravan",23100,Affordable
Dodge,Dart,12000,Affordable
Dodge,Dart,15000,Affordable
Dodge,"Grand Caravan",22600,Affordable
Dodge,"Grand Caravan",22600,Affordable
Dodge,"Grand Caravan",18400,Affordable
Dodge,"Grand Caravan",22500,Affordable
Dodge,"Grand Caravan",22300,Affordable
Dodge,"Grand Caravan",23000,Affordable
Dodge,"Grand Caravan",17400,Affordable
Dodge,Dart,7300,Affordable
Dodge,"Grand Caravan",22800,Affordable
Dodge,Dart,8700,Affordable
Dodge,"Grand Caravan",23000,Affordable
Dodge,Journey,19500,Affordable
Dodge,"Grand Caravan",22300,Affordable
Dodge,Dart,11000,Affordable
Dodge,Dart,14900,Affordable
Dodge,Dart,13000,Affordable
Dodge,Dart,6200,Affordable
Dodge,Charger,22500,Affordable
Dodge,Charger,26500,Affordable
Dodge,Challenger,22000,Affordable
Dodge,"Grand Caravan",16800,Affordable
Dodge,"Grand Caravan",19600,Affordable
Dodge,Dart,10900,Affordable
Dodge,"Grand Caravan",23000,Affordable
Dodge,Dart,4200,Affordable
Dodge,Dart,10200,Affordable
Dodge,Dart,13800,Affordable
Dodge,"Grand Caravan",19300,Affordable
Dodge,"Grand Caravan",18900,Affordable
Dodge,"Grand Caravan",18500,Affordable
Dodge,"Grand Caravan",22700,Affordable
Dodge,"Grand Caravan",19400,Affordable
Dodge,"Grand Caravan",20000,Affordable
Dodge,"Grand Caravan",19100,Affordable
Dodge,"Grand Caravan",19700,Affordable
Dodge,Charger,23300,Affordable
Dodge,Journey,18400,Affordable
Dodge,Journey,11250,Affordable
Dodge,Journey,18600,Affordable
Dodge,Journey,18400,Affordable
Dodge,Journey,18400,Affordable
Dodge,Journey,18400,Affordable
Dodge,Charger,23900,Affordable
Dodge,Journey,18600,Affordable
Dodge,"Grand Caravan",24000,Affordable
Dodge,Challenger,22200,Affordable
Dodge,Challenger,39600,Affordable
Dodge,Journey,21800,Affordable
Dodge,Challenger,22400,Affordable
Dodge,Journey,21000,Affordable
Dodge,Journey,20400,Affordable
Dodge,Journey,18500,Affordable
Dodge,Journey,20500,Affordable
Dodge,Journey,20100,Affordable
Dodge,Journey,18000,Affordable
Dodge,"Grand Caravan",23000,Affordable
Dodge,Journey,20500,Affordable
Dodge,Challenger,22200,Affordable
Dodge,Dart,18400,Affordable
Dodge,Challenger,22300,Affordable
Dodge,Charger,26200,Affordable
Dodge,Journey,18500,Affordable
Dodge,Journey,18800,Affordable
Dodge,Journey,16200,Affordable
Dodge,"Grand Caravan",15900,Affordable
Dodge,Journey,20400,Affordable
Dodge,"Grand Caravan",21200,Affordable
Dodge,Journey,19800,Affordable
Dodge,"Grand Caravan",18000,Affordable
Dodge,Journey,20100,Affordable
Dodge,"Grand Caravan",19900,Affordable
Dodge,Challenger,32600,Affordable
Dodge,Dart,8000,Affordable
Dodge,Challenger,25000,Affordable
Dodge,Dart,13200,Affordable
Dodge,"Grand Caravan",21900,Affordable
Dodge,Dart,12500,Affordable
Dodge,Charger,20000,Affordable
Dodge,Dart,14400,Affordable
Dodge,Journey,19000,Affordable
Dodge,Journey,18400,Affordable
Dodge,Durango,35500,Affordable
Dodge,Challenger,23300,Affordable
Dodge,"Grand Caravan",22200,Affordable
Dodge,Journey,18600,Affordable
Dodge,Dart,10400,Affordable
Dodge,Journey,18600,Affordable
Dodge,Durango,35500,Affordable
Dodge,Journey,18600,Affordable
Dodge,Challenger,32750,Affordable
Dodge,Dart,14100,Affordable
Dodge,Challenger,32000,Affordable
Dodge,Charger,19200,Affordable
Dodge,Journey,17000,Affordable
Dodge,Journey,20500,Affordable
Dodge,Journey,20100,Affordable
Dodge,"Grand Caravan",20700,Affordable
Dodge,Challenger,28500,Affordable
Dodge,Dart,15800,Affordable
Dodge,Journey,15100,Affordable
Dodge,Charger,5500,Affordable
Dodge,Journey,15900,Affordable
Dodge,Dart,13700,Affordable
Dodge,"Grand Caravan",23200,Affordable
Dodge,Dart,13900,Affordable
Dodge,Challenger,30900,Affordable
Dodge,Dart,13100,Affordable
Dodge,"Grand Caravan",17900,Affordable
Dodge,Challenger,23700,Affordable
Dodge,"Grand Caravan",18500,Affordable
Dodge,Journey,18500,Affordable
Dodge,Journey,16400,Affordable
Dodge,Charger,11700,Affordable
Dodge,Charger,26500,Affordable
Dodge,Dart,11500,Affordable
Dodge,Journey,18200,Affordable
Dodge,Challenger,31100,Affordable
Dodge,Challenger,22000,Affordable
Dodge,"Grand Caravan",10500,Affordable
Dodge,"Grand Caravan",19700,Affordable
Dodge,Dart,14600,Affordable
Dodge,Charger,9000,Affordable
Dodge,Charger,26500,Affordable
Dodge,Challenger,35700,Affordable
Dodge,"Grand Caravan",22900,Affordable
Dodge,Journey,21300,Affordable
Dodge,Journey,21600,Affordable
Dodge,Charger,26100,Affordable
Dodge,"Grand Caravan",23000,Affordable
Dodge,Journey,21600,Affordable
Dodge,Dart,14400,Affordable
Dodge,Charger,20100,Affordable
Dodge,Dart,14300,Affordable
Dodge,Charger,21500,Affordable
Dodge,"Grand Caravan",22900,Affordable
Dodge,Journey,16800,Affordable
Dodge,Dart,14300,Affordable
Dodge,Dart,15400,Affordable
Dodge,"Grand Caravan",23100,Affordable
Dodge,"Grand Caravan",17900,Affordable
Dodge,Challenger,29600,Affordable
Dodge,Challenger,17000,Affordable
Dodge,Dart,13200,Affordable
Dodge,Challenger,23300,Affordable
Dodge,Dart,10500,Affordable
Dodge,Challenger,22500,Affordable
Dodge,Challenger,27600,Affordable
Dodge,Journey,18300,Affordable
Dodge,Journey,20200,Affordable
Dodge,Journey,18100,Affordable
Dodge,"Grand Caravan",22300,Affordable
Dodge,"Grand Caravan",22400,Affordable
Dodge,Dart,9700,Affordable
Dodge,Dart,12800,Affordable
Dodge,"Grand Caravan",17500,Affordable
Dodge,Challenger,31000,Affordable
FIAT,500,9900,Affordable
FIAT,500,10000,Affordable
FIAT,500,10500,Affordable
FIAT,500,2000,Affordable
FIAT,500,11300,Affordable
Ford,Taurus,21600,Affordable
Ford,Explorer,34500,Affordable
Ford,"Transit Wagon",30900,Affordable
Ford,Mustang,31600,Affordable
Ford,"Transit Van",25500,Affordable
Ford,Explorer,30100,Affordable
Ford,Explorer,36700,Affordable
Ford,"Fusion Hybrid",14400,Affordable
Ford,Escape,2100,Affordable
Ford,Explorer,29000,Affordable
Ford,Fusion,19600,Affordable
Ford,Escape,15500,Affordable
Ford,Escape,21800,Affordable
Ford,Escape,21000,Affordable
Ford,Escape,18200,Affordable
Ford,Mustang,23100,Affordable
Ford,Mustang,28750,Affordable
Ford,Fusion,21500,Affordable
Ford,Explorer,30300,Affordable
Ford,Explorer,32000,Affordable
Ford,Expedition,45200,Average
Ford,Taurus,19200,Affordable
Ford,Fusion,1250,Affordable
Ford,Fusion,16000,Affordable
Ford,"F-350 Super Duty",25700,Affordable
Ford,"Fusion Hybrid",17700,Affordable
Ford,Fusion,12000,Affordable
Ford,Expedition,36000,Affordable
Ford,Escape,22200,Affordable
Ford,Explorer,28800,Affordable
Ford,Explorer,33600,Affordable
Ford,Explorer,32300,Affordable
Ford,Explorer,34300,Affordable
Ford,"Fusion Hybrid",18000,Affordable
Ford,Explorer,26700,Affordable
Ford,Explorer,37250,Affordable
Ford,Escape,23700,Affordable
Ford,Escape,23700,Affordable
Ford,Escape,24200,Affordable
Ford,Explorer,33400,Affordable
Ford,"F-250 Super Duty",51000,Average
Ford,Explorer,36700,Affordable
Ford,Fusion,18200,Affordable
Ford,Explorer,30100,Affordable
Ford,Explorer,24300,Affordable
Ford,Taurus,23100,Affordable
Ford,Taurus,22500,Affordable
Ford,Explorer,32000,Affordable
Ford,Taurus,15300,Affordable
Ford,Explorer,35000,Affordable
Ford,Explorer,32000,Affordable
Ford,Fusion,28700,Affordable
Ford,Fusion,20000,Affordable
Ford,"F-350 Super Duty",42800,Average
Ford,Explorer,33100,Affordable
Ford,Fusion,17800,Affordable
Ford,Fiesta,2700,Affordable
Ford,Taurus,23800,Affordable
Ford,Explorer,31100,Affordable
Ford,"F-250 Super Duty",33300,Affordable
Ford,Fiesta,13000,Affordable
Ford,Fiesta,12300,Affordable
Ford,Explorer,28600,Affordable
Ford,Explorer,36500,Affordable
Ford,Fiesta,19300,Affordable
Ford,Fusion,20900,Affordable
Ford,"Fusion Hybrid",16900,Affordable
Ford,Explorer,35600,Affordable
Ford,Expedition,45600,Average
Ford,"F-250 Super Duty",38500,Affordable
Ford,Explorer,31000,Affordable
Ford,Explorer,32100,Affordable
Ford,"Fusion Hybrid",36500,Affordable
Ford,Taurus,18500,Affordable
Ford,Taurus,18600,Affordable
Ford,Taurus,33000,Affordable
Ford,Explorer,36100,Affordable
Ford,Explorer,34000,Affordable
Ford,Explorer,33000,Affordable
Ford,"F-250 Super Duty",39000,Affordable
Ford,Explorer,33000,Affordable
Ford,Explorer,31300,Affordable
Ford,Explorer,30500,Affordable
Ford,Fusion,18100,Affordable
Ford,Expedition,47000,Average
Ford,Fusion,14900,Affordable
Ford,Fiesta,12300,Affordable
Ford,Explorer,21600,Affordable
Ford,Explorer,34000,Affordable
Ford,Taurus,22800,Affordable
Ford,Taurus,28000,Affordable
Ford,Explorer,29800,Affordable
Ford,Explorer,30100,Affordable
Ford,Expedition,41500,Average
Ford,"Transit Van",25800,Affordable
Ford,Mustang,23500,Affordable
Ford,Fusion,20300,Affordable
Ford,Expedition,50500,Average
Ford,Fusion,20500,Affordable
Ford,Fusion,3400,Affordable
Ford,Explorer,33800,Affordable
Ford,Fusion,25600,Affordable
Ford,Explorer,26400,Affordable
Ford,Fusion,14600,Affordable
Ford,Explorer,34000,Affordable
Ford,Explorer,38200,Affordable
Ford,Explorer,32300,Affordable
Ford,Taurus,21500,Affordable
Ford,Mustang,29700,Affordable
Ford,Fusion,18700,Affordable
Ford,Taurus,20600,Affordable
Ford,Explorer,30100,Affordable
Ford,Explorer,32500,Affordable
Ford,"Transit Wagon",28100,Affordable
